exporter,importer,quarter,trade_value_eur,months_observed,monthly_periods,source_identifiers,source_release_dates,retrieved_at,is_complete_quarter,trade_log1p
MLT,HUN,2018Q1,2827966.0,3,2018-01|2018-02|2018-03,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,14.855068636906472
MLT,IRL,2018Q1,819027.0,3,2018-01|2018-02|2018-03,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,13.615873550284997
MLT,ITA,2018Q1,85476688.0,3,2018-01|2018-02|2018-03,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,18.2637542534582
MLT,LTU,2018Q1,1278900.0,3,2018-01|2018-02|2018-03,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,14.06151167334307
MLT,LUX,2018Q1,,2,2018-02|2018-03,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,False,
MLT,LVA,2018Q1,36730.0,3,2018-01|2018-02|2018-03,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,10.511376364144162
MLT,NLD,2018Q1,28480792.0,3,2018-01|2018-02|2018-03,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,17.164740488221533
NLD,AUT,2018Q1,2071683696.0,3,2018-01|2018-02|2018-03,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,21.45162749380252
NLD,BEL,2018Q1,16505423780.0,3,2018-01|2018-02|2018-03,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,23.526954877838335
NLD,BGR,2018Q1,331239261.0,3,2018-01|2018-02|2018-03,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,19.6183515181355
NLD,CYP,2018Q1,133767758.0,3,2018-01|2018-02|2018-03,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,18.71161571249632
NLD,CZE,2018Q1,2718327942.0,3,2018-01|2018-02|2018-03,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,21.72328280139407
NLD,DEU,2018Q1,35722460580.0,3,2018-01|2018-02|2018-03,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,24.299045475828592
NLD,DNK,2018Q1,1768495867.0,3,2018-01|2018-02|2018-03,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,21.293395230163767
NLD,EST,2018Q1,243126626.0,3,2018-01|2018-02|2018-03,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,19.309092964345442
NLD,FIN,2018Q1,1464364539.0,3,2018-01|2018-02|2018-03,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,21.104687224221735
NLD,FRA,2018Q1,12986769431.0,3,2018-01|2018-02|2018-03,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,23.28719694016301
NLD,GRC,2018Q1,681717383.0,3,2018-01|2018-02|2018-03,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,20.34012573696137
NLD,HRV,2018Q1,199564948.0,3,2018-01|2018-02|2018-03,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,19.111650300208638
NLD,HUN,2018Q1,1216235081.0,3,2018-01|2018-02|2018-03,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,20.919025925818865
NLD,IRL,2018Q1,1231305785.0,3,2018-01|2018-02|2018-03,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,20.931341057850574
NLD,ITA,2018Q1,6575786447.0,3,2018-01|2018-02|2018-03,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,22.60666001972043
NLD,LTU,2018Q1,317706442.0,3,2018-01|2018-02|2018-03,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,19.5766383791726
NLD,LUX,2018Q1,408226592.0,3,2018-01|2018-02|2018-03,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,19.827332953204817
NLD,LVA,2018Q1,164582290.0,3,2018-01|2018-02|2018-03,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,18.918921252326886
NLD,MLT,2018Q1,88340268.0,3,2018-01|2018-02|2018-03,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,18.29670660918122
AUT,BEL,2018Q2,584923554.0,3,2018-04|2018-05|2018-06,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,20.186991721443707
AUT,BGR,2018Q2,190558371.0,3,2018-04|2018-05|2018-06,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,19.065469120293795
AUT,CYP,2018Q2,23084963.0,3,2018-04|2018-05|2018-06,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,16.95469205446782
AUT,CZE,2018Q2,1452915416.0,3,2018-04|2018-05|2018-06,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,21.09683800717668
AUT,DEU,2018Q2,11721894609.0,3,2018-04|2018-05|2018-06,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,23.184724264173678
AUT,DNK,2018Q2,193178797.0,3,2018-04|2018-05|2018-06,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,19.079126732519857
AUT,EST,2018Q2,40990252.0,3,2018-04|2018-05|2018-06,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,17.528844864698602
AUT,FIN,2018Q2,172207154.0,3,2018-04|2018-05|2018-06,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,18.964208699617352
AUT,FRA,2018Q2,1655436852.0,3,2018-04|2018-05|2018-06,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,21.22733077046087
AUT,GRC,2018Q2,106186462.0,3,2018-04|2018-05|2018-06,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,18.480707191604186
AUT,HRV,2018Q2,353533067.0,3,2018-04|2018-05|2018-06,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,19.68348758348034
AUT,HUN,2018Q2,1357920864.0,3,2018-04|2018-05|2018-06,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,21.02922059118909
AUT,IRL,2018Q2,84127567.0,3,2018-04|2018-05|2018-06,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,18.247844871466228
AUT,ITA,2018Q2,2550447119.0,3,2018-04|2018-05|2018-06,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,21.659534521922748
AUT,LTU,2018Q2,61641821.0,3,2018-04|2018-05|2018-06,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,17.936851126707438
AUT,LUX,2018Q2,48731637.0,3,2018-04|2018-05|2018-06,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,17.701839028045033
AUT,LVA,2018Q2,39868845.0,3,2018-04|2018-05|2018-06,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,17.501105774870428
AUT,MLT,2018Q2,10096907.0,3,2018-04|2018-05|2018-06,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,16.127739796327635
AUT,NLD,2018Q2,718419051.0,3,2018-04|2018-05|2018-06,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,20.392563594645157
BEL,AUT,2018Q2,972600343.0,3,2018-04|2018-05|2018-06,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,20.695483809625035
BEL,BGR,2018Q2,203524138.0,3,2018-04|2018-05|2018-06,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,19.131295174976845
BEL,CYP,2018Q2,69601953.0,3,2018-04|2018-05|2018-06,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,18.058303199623204
BEL,CZE,2018Q2,907308715.0,3,2018-04|2018-05|2018-06,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,20.62599332061857
BEL,DEU,2018Q2,17723147836.0,3,2018-04|2018-05|2018-06,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,23.598137409518223
BEL,DNK,2018Q2,720030513.0,3,2018-04|2018-05|2018-06,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,20.3948041496319
BEL,EST,2018Q2,90693641.0,3,2018-04|2018-05|2018-06,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,18.322997813400075
BEL,FIN,2018Q2,540550081.0,3,2018-04|2018-05|2018-06,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,20.108097849400387
BEL,FRA,2018Q2,14486013036.0,3,2018-04|2018-05|2018-06,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,23.396449402691527
BEL,GRC,2018Q2,410160582.0,3,2018-04|2018-05|2018-06,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,19.832059306835237
BEL,HRV,2018Q2,103834613.0,3,2018-04|2018-05|2018-06,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,18.45830994131599
BEL,HUN,2018Q2,667950001.0,3,2018-04|2018-05|2018-06,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,20.31972388139433
BEL,IRL,2018Q2,621138196.0,3,2018-04|2018-05|2018-06,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,20.247064154592017
BEL,ITA,2018Q2,5077164028.0,3,2018-04|2018-05|2018-06,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,22.348018680642674
BEL,LTU,2018Q2,239793581.0,3,2018-04|2018-05|2018-06,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,19.29528903622955
BEL,LUX,2018Q2,1675231336.0,3,2018-04|2018-05|2018-06,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,21.2392171043287
BEL,LVA,2018Q2,91625619.0,3,2018-04|2018-05|2018-06,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,18.33322148486034
BEL,MLT,2018Q2,29221631.0,3,2018-04|2018-05|2018-06,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,17.19041981488321
BEL,NLD,2018Q2,12091661918.0,3,2018-04|2018-05|2018-06,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,23.215781954408918
BGR,AUT,2018Q2,131397113.0,3,2018-04|2018-05|2018-06,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,18.693734700303263
BGR,BEL,2018Q2,182370009.0,3,2018-04|2018-05|2018-06,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,19.021548203226594
BGR,CYP,2018Q2,26229238.0,3,2018-04|2018-05|2018-06,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,17.08238533884117
BGR,CZE,2018Q2,147364096.0,3,2018-04|2018-05|2018-06,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,18.808416932744937
BGR,DEU,2018Q2,1082251105.0,3,2018-04|2018-05|2018-06,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,20.802309066230865
BGR,DNK,2018Q2,46415211.0,3,2018-04|2018-05|2018-06,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,17.653137808294698
BGR,EST,2018Q2,6698680.0,3,2018-04|2018-05|2018-06,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,15.717421199308962
BGR,FIN,2018Q2,11865913.0,3,2018-04|2018-05|2018-06,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,16.28918047817628
BGR,FRA,2018Q2,275767729.0,3,2018-04|2018-05|2018-06,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,19.435069511401707
BGR,GRC,2018Q2,459311039.0,3,2018-04|2018-05|2018-06,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,19.945238185584547
BGR,HRV,2018Q2,34102027.0,3,2018-04|2018-05|2018-06,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,17.34486741262611
BGR,HUN,2018Q2,123142312.0,3,2018-04|2018-05|2018-06,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,18.628851260769387
BGR,IRL,2018Q2,14790589.0,3,2018-04|2018-05|2018-06,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,16.509501725710123
BGR,ITA,2018Q2,593711460.0,3,2018-04|2018-05|2018-06,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,20.20190400341705
BGR,LTU,2018Q2,18716840.0,3,2018-04|2018-05|2018-06,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,16.744934264773836
BGR,LUX,2018Q2,2508633.0,3,2018-04|2018-05|2018-06,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,14.73524893985725
BGR,LVA,2018Q2,10325037.0,3,2018-04|2018-05|2018-06,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,16.150082377192007
BGR,MLT,2018Q2,6338006.0,3,2018-04|2018-05|2018-06,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,15.662074923681747
BGR,NLD,2018Q2,147955419.0,3,2018-04|2018-05|2018-06,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,18.812421570137456
CYP,AUT,2018Q2,5943600.0,3,2018-04|2018-05|2018-06,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,15.597825736612515
CYP,BEL,2018Q2,5540239.0,3,2018-04|2018-05|2018-06,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,15.527548379084765
CYP,BGR,2018Q2,3620706.0,3,2018-04|2018-05|2018-06,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,15.10217986860004
CYP,CZE,2018Q2,6178879.0,3,2018-04|2018-05|2018-06,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,15.63664758323631
CYP,DEU,2018Q2,91398123.0,3,2018-04|2018-05|2018-06,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,18.33073551104962
CYP,DNK,2018Q2,4768853.0,3,2018-04|2018-05|2018-06,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,15.377616582427164
CYP,EST,2018Q2,763438.0,3,2018-04|2018-05|2018-06,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,13.545588505229647
CYP,FIN,2018Q2,1782229.0,3,2018-04|2018-05|2018-06,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,14.393375947146676
CYP,FRA,2018Q2,8256746.0,3,2018-04|2018-05|2018-06,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,15.926541242261607
CYP,GRC,2018Q2,89765263.0,3,2018-04|2018-05|2018-06,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,18.312708643295387
CYP,HRV,2018Q2,1434207.0,3,2018-04|2018-05|2018-06,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,14.176123338437645
CYP,HUN,2018Q2,397911.0,3,2018-04|2018-05|2018-06,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,12.893986154291506
CYP,IRL,2018Q2,1057518.0,3,2018-04|2018-05|2018-06,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,13.87143615664424
CYP,ITA,2018Q2,6117038.0,3,2018-04|2018-05|2018-06,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,15.626588713878727
CYP,LTU,2018Q2,1823617.0,3,2018-04|2018-05|2018-06,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,14.416332997858364
CYP,LUX,2018Q2,,2,2018-05|2018-06,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,False,
CYP,LVA,2018Q2,907975.0,3,2018-04|2018-05|2018-06,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,13.718973225516045
CYP,MLT,2018Q2,8597353.0,3,2018-04|2018-05|2018-06,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,15.966965039463647
CYP,NLD,2018Q2,4349407.0,3,2018-04|2018-05|2018-06,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,15.285550301849494
CZE,AUT,2018Q2,1898800823.0,3,2018-04|2018-05|2018-06,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,21.36448837859963
CZE,BEL,2018Q2,930733105.0,3,2018-04|2018-05|2018-06,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,20.651483119598836
CZE,BGR,2018Q2,190846453.0,3,2018-04|2018-05|2018-06,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,19.066979756946225
CZE,CYP,2018Q2,15621221.0,3,2018-04|2018-05|2018-06,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,16.56414093235034
CZE,DEU,2018Q2,13844013093.0,3,2018-04|2018-05|2018-06,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,23.351118708543968
CZE,DNK,2018Q2,371555060.0,3,2018-04|2018-05|2018-06,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,19.733207623791092
CZE,EST,2018Q2,89168763.0,3,2018-04|2018-05|2018-06,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,18.306041356850926
CZE,FIN,2018Q2,262205981.0,3,2018-04|2018-05|2018-06,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,19.38464094367893
CZE,FRA,2018Q2,2252657177.0,3,2018-04|2018-05|2018-06,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,21.53537632436857
CZE,GRC,2018Q2,100797551.0,3,2018-04|2018-05|2018-06,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,18.428624627592352
CZE,HRV,2018Q2,136340111.0,3,2018-04|2018-05|2018-06,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,18.730663145374297
CZE,HUN,2018Q2,1290934893.0,3,2018-04|2018-05|2018-06,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,20.97863251686535
CZE,IRL,2018Q2,273871222.0,3,2018-04|2018-05|2018-06,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,19.428168564821778
CZE,ITA,2018Q2,1720113926.0,3,2018-04|2018-05|2018-06,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,21.26565636220613
CZE,LTU,2018Q2,151895143.0,3,2018-04|2018-05|2018-06,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,18.838700998654737
CZE,LUX,2018Q2,59175243.0,3,2018-04|2018-05|2018-06,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,17.896013836718726
CZE,LVA,2018Q2,57107432.0,3,2018-04|2018-05|2018-06,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,17.86044484128554
CZE,MLT,2018Q2,6763099.0,3,2018-04|2018-05|2018-06,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,15.726991922785185
CZE,NLD,2018Q2,1532537870.0,3,2018-04|2018-05|2018-06,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,21.150190937377953
DEU,AUT,2018Q2,16312460608.0,3,2018-04|2018-05|2018-06,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,23.51519510725246
DEU,BEL,2018Q2,11399389538.0,3,2018-04|2018-05|2018-06,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,23.156825641702525
DEU,BGR,2018Q2,982561085.0,3,2018-04|2018-05|2018-06,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,20.705673073820765
DEU,CYP,2018Q2,156232204.0,3,2018-04|2018-05|2018-06,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,18.866853952095056
DEU,CZE,2018Q2,11296942400.0,3,2018-04|2018-05|2018-06,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,23.147797942067953
DEU,DNK,2018Q2,6198764911.0,3,2018-04|2018-05|2018-06,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,22.547615901411024
DEU,EST,2018Q2,551856940.0,3,2018-04|2018-05|2018-06,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,20.12879940579728
DEU,FIN,2018Q2,2873538546.0,3,2018-04|2018-05|2018-06,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,21.77881005047322
DEU,FRA,2018Q2,26938955606.0,3,2018-04|2018-05|2018-06,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,24.01683923980522
DEU,GRC,2018Q2,1457803276.0,3,2018-04|2018-05|2018-06,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,21.100196534817666
DEU,HRV,2018Q2,931564743.0,3,2018-04|2018-05|2018-06,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,20.65237625068985
DEU,HUN,2018Q2,6990792547.0,3,2018-04|2018-05|2018-06,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,22.667859769883492
DEU,IRL,2018Q2,3115467283.0,3,2018-04|2018-05|2018-06,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,21.859644988850242
DEU,ITA,2018Q2,17888894984.0,3,2018-04|2018-05|2018-06,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,23.607445965370996
DEU,LTU,2018Q2,858186133.0,3,2018-04|2018-05|2018-06,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,20.570331573318228
DEU,LUX,2018Q2,1585015252.0,3,2018-04|2018-05|2018-06,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,21.1838598675732
DEU,LVA,2018Q2,467156363.0,3,2018-04|2018-05|2018-06,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,19.962174586143732
DEU,MLT,2018Q2,158144826.0,3,2018-04|2018-05|2018-06,eurostat_comext_total_exports_2010_2019_2026_07_16,2026-07-16,2026-07-18T13:38:03.123552+00:00,True,18.879021797727916
